Social isolation,Ratio of female to male producers,Racial diversity of producers,Producer age skew,Firearm fatalities,Annual population change,Acres in conservation easements,Total animal and crop sales,Proportion of organic operations,Proportion of operations using precision agriculture,Crop diversity,Rental vacancy rate,Proportion uninsured,Price of a meal,Poor mental health days,Mobility disability,Limited access to healthy foods,Lacking social support,High school graduation rate,Heart disease prevalence,Frequent physical distress,"Food insecurity rate, overall",Diabetes prevelance,Weeks of extreme drought,Tree species diversity,Tree size diversity,Total ecosystem carbon per acre,Soil organic carbon,Rarefied richness of plants,Rarefied richness of animals,Proportion of invasive species,Land Use Diversity,Fuel expenses,Available water storage,Annual precipitation,Total indemnities,Sales from agritourism and recreation,Percent change in wages,Market channel ratio,Land and building value per acre,Gini Index,Expenses per operation,Change in agricultural establishments,Average weekly wages
-0.18897319576083657,-0.10556619096385855,0.42602733353694455,0.3635908490150503,-0.58427415140894845,0.1825795022854109,-0.4921219141903279,-0.01129812355495789,-0.5678995298667419,-0.11667219086207734,1,-0.34770941949370493,-0.2553645245124176,-0.19770592658649896,-0.20142338821808742,-0.09339504957075527,0.324093815633465,0.24028525106066612,-0.032279505761169565,-0.3174143289007088,-0.07749869926307407,-0.30320543138109807,0.37789588820176806,0.7474134039786254,-0.43444097046491176,0.010466699528027859,-0.27514871021304976,-0.35084216420589437,0.1954874284349875,-0.272648454760671,0.11558643530597777,0.4070139425009083,-0.10286540979634824,-0.2487632021003496,-0.391900881431947,0.06674411497844918,0.05620961081953367,-0.20647333743788587,0.04716557039302691,0.5331736349467215,-0.1163832405919708,0.16682959286794438,-0.06455281439393032,0.042959810278087464
-0.0723711151934907,0.0076651286140122015,-0.4361179059380456,-0.03304363332212587,0.47264446414295147,0.0039013462710871865,0.12364546210738749,-0.21600810697895104,0.2665950601742066,-0.256578807480142,-0.34770941949370493,1,0.4953298248078911,0.23811003231278677,0.19921464329474467,0.4346904444052672,0.041812483384393945,-0.14104451557820954,0.22673434017219,0.7114372012381411,0.1401966870608495,0.4978050291949151,-0.22793898819847844,-0.24337453788565744,0.2597030744838325,-0.25558601516114915,-0.03124467271529904,0.19149977957246547,0.029695676123556766,0.13760879028755435,-0.06543897900233757,-0.3075384176713188,0.25724324726881975,-0.01770132539527467,0.23947838239498503,0.037546962321424585,-0.035135214244212946,0.23019603752550477,-0.2546567244016927,-0.3367743010041674,0.2394008078742727,-0.21959629180715387,-0.3540633140654627,-0.10062649239728509
0.04202437582631522,-0.09278426417972632,-0.06511609390525194,-0.02644812323325695,0.545941949581469,0.15785322512674035,-0.11827640774292637,-0.10791602194358267,0.12278397461737205,-0.3512673441420404,-0.2553645245124176,0.4953298248078911,1,-0.40553371115850056,-0.01734777537598657,0.30525779963404714,-0.14068791002746703,0.19636526686922443,0.3436810117207226,0.36286558898473475,0.08020338615698451,0.43101906875622276,0.16717525532012206,-0.27702513822596947,0.18569591734863242,-0.5285172372831102,-0.36047907316821826,0.031062218211871967,-0.27001934728699345,-0.19944201115240137,-0.09945094819207026,0.05445137577326178,0.09514513133410467,0.02421110387895832,0.4519013784708282,0.28175628297218047,0.2985682087726477,0.08575597766003672,0.12369739747453348,-0.25081803205423137,-0.15344196587882933,0.018447739993181014,-0.20232619786333622,-0.4172666066905559
-0.045235395164650624,0.18110978992446655,-0.12628215860460976,0.03085821984369497,-0.08467986179562773,-0.22502106308344166,0.20635640911651235,-0.1175621351948534,0.4454999174766061,0.004020255491894237,-0.19770592658649896,0.23811003231278677,-0.40553371115850056,1,-0.11314474976820439,-0.30540616316193,-0.05288574147447565,-0.6009349203192047,-0.6475011787700329,-0.0759987189070885,-0.34907552848863654,-0.11546552772644549,-0.6451557182780419,-0.20957093006809144,0.09469826199436022,0.22469359322382157,0.3671933701743254,0.1786665447111182,0.11723651337930972,0.1420492981487514,0.16463509106081273,-0.3134862269487086,-0.004350587308995475,0.029208143601891293,-0.1297298607154364,-0.2332866556019983,-0.3000293950071928,0.17297588565353517,-0.16965673731299488,-0.09841019110624045,0.4041349602871869,-0.2512188208166707,0.06812398234526011,0.1686570189224825
0.5300475025773687,0.23826893170739621,-0.2395826183018837,0.08225554465355504,0.37335605603575367,-0.23260089974497217,0.40696638985097494,0.06986625373233976,0.13454999463484676,0.1105202546998452,-0.20142338821808742,0.19921464329474467,-0.01734777537598657,-0.11314474976820439,1,0.4607324303082792,0.19740896051039325,-0.14383249050343272,0.5644927945904624,0.4868671098404001,0.5742284428124513,0.6867660453306573,-0.020568052082733837,-0.18960899283614566,0.37291946313673746,-0.005352989166867066,0.38326795600565555,0.6171013806616525,0.4041204698899238,0.3524557848634774,-0.42994100594746654,-0.4501308603190091,0.09470621010425835,0.4851483142735233,0.34454171597510175,0.06940319888472686,0.053069005908259005,0.0706692302575617,-0.5767596048486743,-0.6729400093524408,0.04794377009864036,-0.1875683188807144,0.03244469472642386,-0.16768925562137102
-0.03711972879445157,0.017213290952385805,-0.04195147043424643,-0.0027371558820686597,0.07610043485512019,0.03819478159617184,-0.19337686851578742,-0.2083858953866403,-0.25056354603959063,0.0666577105106952,-0.09339504957075527,0.4346904444052672,0.30525779963404714,-0.30540616316193,0.4607324303082792,1,0.37616883628652575,0.07924711844611104,0.6538994296578993,0.8545240036027526,0.8116138935094115,0.48693224334751173,0.5071206928241506,0.13388292821391481,0.10034644545084404,-0.3347534005660194,-0.35483197869487354,0.09694122866017563,-0.14210242647715007,0.05475654799394419,-0.10817709593346236,0.14107122678831788,0.02293372422036863,-0.2106786176224055,0.3492331434626516,0.18778301795010655,0.3752510059586207,-0.06186818262508548,-0.31537138197456355,-0.12261063184300602,0.2511207626446958,-0.1909122975683939,-0.49390387719867335,-0.12130310747399814
0.04308906821036393,-0.2888484013046311,0.0668167578837228,0.3097366299544664,-0.3664276855422734,-0.28619883483366315,-0.3557655879493668,-0.04388029235386367,-0.3697058837739095,-0.10083969664708689,0.324093815633465,0.041812483384393945,-0.14068791002746703,-0.05288574147447565,0.19740896051039325,0.37616883628652575,1,0.32603947877988465,0.12920763238755695,0.1868095068152755,0.49567461394552287,-0.03920211084844261,0.4361856404755498,0.4934233492115558,-0.04930160668778359,-0.0027363080995457954,-0.24121949898446626,-0.2197534774100082,0.08631827266627265,0.08599598114288119,0.01064893212894769,0.19000463839648013,0.12613427783815356,-0.23570932136413753,-0.20301657290131106,0.22602199582491656,-0.0514897580400875,0.20164448879238045,-0.12373070965865564,0.26681363080594234,0.03289006793905416,0.07319337861167766,-0.3150990308681551,-0.02161290290684923
0.18584714372654465,-0.5033784377784221,0.02560007361746213,-0.04501841375214492,-0.1465775705923614,-0.053676044230643365,-0.2610569797626267,0.026022960927366813,-0.4472177326172586,-0.14518215569166368,0.24028525106066612,-0.14104451557820954,0.19636526686922443,-0.6009349203192047,-0.14383249050343272,0.07924711844611104,0.32603947877988465,1,0.2739471504612327,-0.10884814807076104,0.1550420501126727,-0.1301687215591368,0.49521508307051976,0.4414429224679604,-0.19435793758572903,-0.0154227872415008,-0.1918139170902455,-0.2383977780895102,-0.1937311944365769,-0.032417312789654366,0.06782816108135228,0.15698226830945822,-0.1851972017760819,-0.08006790088447739,-0.3148379751821738,0.35295056917331225,-0.0478483051866637,-0.12411411837960754,0.32730694452225606,0.28633196500461117,-0.23598353277554765,0.3146342616872776,-0.09556916309741474,0.022810898995843445
0.06659670203162334,-0.05355588970205874,-0.16039408618788176,-0.05997386500957422,0.319396771604439,0.07422449598396812,0.03824200852204718,0.13063590236821582,-0.27689967518315617,0.04748595375130808,-0.032279505761169565,0.22673434017219,0.3436810117207226,-0.6475011787700329,0.5644927945904624,0.6538994296578993,0.12920763238755695,0.2739471504612327,1,0.5826490512296233,0.634777497005054,0.5883845521071451,0.46287785440678114,0.08510795770650577,0.1360239077981536,-0.23463977338764727,-0.15978148291277386,0.20712704861673262,0.07249709899225519,0.006672728877978549,-0.2893688177939852,0.03770278642231052,0.03907458859439835,0.10975607505055397,0.24014941062647505,0.26893943175439716,0.27090961587015727,0.07765198124895373,-0.20097669314955197,-0.23566373477437863,-0.12010435964558192,0.13149320066061843,-0.15802544500904006,-0.04529181207852209
0.014265834523288853,0.12025168875989296,-0.2883389400798079,0.002641951068771251,0.3141127546851497,-8.685198995381996e-4,0.028199310923749752,-0.26651971950757564,0.04756506976976481,-0.03552518125518281,-0.3174143289007088,0.7114372012381411,0.36286558898473475,-0.0759987189070885,0.4868671098404001,0.8545240036027526,0.1868095068152755,-0.10884814807076104,0.5826490512296233,1,0.600563571583679,0.6143924168203605,0.12475875410038413,-0.13105921444792842,0.21763626244102605,-0.3019687665532715,-0.13288838486981291,0.22362799997135824,-0.056978707248693285,0.11480932406068967,-0.2085705254009143,-0.1012641588945472,0.15517370980013237,-0.09366457621510034,0.36841048386780934,0.0392246090442207,0.2783929552692517,0.0203656637720883,-0.33501852204412036,-0.29196783976654994,0.2319744680332425,-0.2866457854124601,-0.43112712554625393,-0.08407762649108229
0.2272806151263818,0.013085784580142382,-0.07721889115631549,0.052319856829967856,0.009027975398786277,-0.06495972318116577,-0.17607446397218798,-0.07263362904641278,-0.20750654095309146,0.0758811777624783,-0.07749869926307407,0.1401966870608495,0.08020338615698451,-0.34907552848863654,0.5742284428124513,0.8116138935094115,0.49567461394552287,0.1550420501126727,0.634777497005054,0.600563571583679,1,0.4987876147573163,0.5500341242641044,0.11877931103550235,0.1577613553002023,-0.1606351473657618,-0.2405238544614948,0.17823037917772888,-0.0585474598887272,0.12247545718150071,-0.18271920733837455,0.13165190237896832,0.029290919596336232,-0.06721201416941217,0.27413018467877276,0.19033309098224901,0.3478392893669158,-0.0968317046508933,-0.3098082912911621,-0.10787634517222652,0.1712988313016415,-0.05112616869842945,-0.3403440886567705,-0.035020392954696486
0.40168828458648065,0.20961559218061296,-0.24018322912552428,0.015505261673852699,0.5140531930895328,-0.10463213541214975,0.2217362140155555,-0.041301145217192956,0.2702541953247294,-0.15758211509674513,-0.30320543138109807,0.4978050291949151,0.43101906875622276,-0.11546552772644549,0.6867660453306573,0.48693224334751173,-0.03920211084844261,-0.1301687215591368,0.5883845521071451,0.6143924168203605,0.4987876147573163,1,0.023433785672252492,-0.3502744310661606,0.3117609389129882,-0.3009982384713154,0.1386689080738286,0.5402974460786532,0.14115994855041153,0.07858913450591051,-0.31463114605431847,-0.3577572336386467,0.1085338021168462,0.4181017402442601,0.5334803603800271,0.20846846619237877,0.3176312839454005,0.12400481289518676,-0.25055279980822065,-0.5919555069453689,0.21219235348668863,-0.0911528278962539,-0.15046283941384922,-0.23450964168756405
-0.15937470228749487,-0.20594684341683414,0.33837827128673387,-0.11720994471109035,-0.3938370158236916,0.018218394982819217,-0.5220690327746015,0.03441987765075837,-0.6255655634102443,0.006463571847496299,0.37789588820176806,-0.22793898819847844,0.16717525532012206,-0.6451557182780419,-0.020568052082733837,0.5071206928241506,0.4361856404755498,0.49521508307051976,0.46287785440678114,0.12475875410038413,0.5500341242641044,0.023433785672252492,1,0.5200202680425167,-0.37521929844802493,-0.2868014207625233,-0.6012895969692968,-0.2537541506077351,-0.24495642143353885,-0.1570906973022545,0.129463027118863,0.5728073698724344,-0.2958561186297374,-0.35828969944981914,0.017173525274219677,0.3892993508720558,0.27251014287097214,-0.1600239374717064,0.24324780245755467,0.4693674412447071,0.07487678308348816,0.31612579890752546,-0.28292267864891624,0.07900900370508959
-0.28892783680505246,-0.2798853601969108,0.3519364479511908,0.19470050727411053,-0.6850520467360848,0.10635116867327651,-0.49366245404602155,0.06995069481082589,-0.5959055873642074,0.05145834024272079,0.7474134039786254,-0.24337453788565744,-0.27702513822596947,-0.20957093006809144,-0.18960899283614566,0.13388292821391481,0.4934233492115558,0.4414429224679604,0.08510795770650577,-0.13105921444792842,0.11877931103550235,-0.3502744310661606,0.5200202680425167,1,-0.42393303087467293,0.015561191592329923,-0.35277987866945343,-0.3889476775673357,0.16782286911472535,-0.12217961527294718,0.13074093534339976,0.46392357008125024,-0.267542549534379,-0.33715661238618005,-0.46395694327520165,0.2792099331227437,-0.027795055404954774,-0.18332692653914884,0.08686958377200432,0.5877757367040857,-0.0047595855544603615,0.28441394699167577,-0.2473463538854687,0.05287432463465561
0.3548746941644323,0.19400132811644527,-0.43614240542480764,0.01929604092317373,0.4768417248785184,-0.3256045311270384,0.4304356991463697,0.010996970250027192,0.2334916731545744,-0.09739988907661284,-0.43444097046491176,0.2597030744838325,0.18569591734863242,0.09469826199436022,0.37291946313673746,0.10034644545084404,-0.04930160668778359,-0.19435793758572903,0.1360239077981536,0.21763626244102605,0.1577613553002023,0.3117609389129882,-0.37521929844802493,-0.42393303087467293,1,0.20511257715801048,0.4577538020782001,0.2959844388751994,0.22318998926492145,0.02482277861393082,-0.10985822449161536,-0.46790996543720004,0.5099425431974137,0.3381431346944432,0.16884484529972726,-0.1267565649213637,-0.13064364906501916,0.20482969777649085,-0.2623023326267184,-0.6162014883538708,-0.1984081093203243,-0.3008218078461112,0.17012093327715563,-0.25059755126792466
0.1589092604011357,0.1644888005701669,-0.3006987795013734,-0.05052778839368935,-0.17193513551528775,-0.18060466014621712,0.23523367049823646,-0.16130610578713708,-0.07163969665436161,0.1327270203864401,0.010466699528027859,-0.25558601516114915,-0.5285172372831102,0.22469359322382157,-0.005352989166867066,-0.3347534005660194,-0.0027363080995457954,-0.0154227872415008,-0.23463977338764727,-0.3019687665532715,-0.1606351473657618,-0.3009982384713154,-0.2868014207625233,0.015561191592329923,0.20511257715801048,1,0.5699322926251136,0.1285145249357762,0.26901413630124266,-0.038991813848504434,-0.21687881328953998,-0.4132895392253081,0.16005344438592972,0.23899970572460608,-0.2442425659645206,-0.36476459581260495,-0.29842358685642073,0.1508596124868653,0.11091447447957584,0.07309000718399211,-0.13972558644193103,-0.35731011573113725,0.2798934627345338,0.29156798511044824
0.44670723299071824,0.29844384515094735,-0.3645818101988614,-0.04061442384792237,0.31179245215918616,-0.33793965330060394,0.7090600033634554,-0.052381738705515594,0.29169528872512374,-0.039201942011884476,-0.27514871021304976,-0.03124467271529904,-0.36047907316821826,0.3671933701743254,0.38326795600565555,-0.35483197869487354,-0.24121949898446626,-0.1918139170902455,-0.15978148291277386,-0.13288838486981291,-0.2405238544614948,0.1386689080738286,-0.6012895969692968,-0.35277987866945343,0.4577538020782001,0.5699322926251136,1,0.5916660022158876,0.4828690418785506,0.20133079668350284,-0.1886498932884603,-0.7916772324823458,0.06157423633253545,0.6744174027061783,-0.12335200198678864,-0.252937296587516,-0.36875980247100154,0.14561299790408938,-0.0663708856341033,-0.533190961787192,-0.01623993496948126,-0.3112448381451534,0.5264226506159936,0.08148447978254592
0.5639508180510888,0.4947928071071675,-0.3007639427402262,-0.08992313692489225,0.5685623751517325,-0.3176743299315642,0.6463389956773008,-0.04470006546363404,0.38336308542153685,-0.07834798764221022,-0.35084216420589437,0.19149977957246547,0.031062218211871967,0.1786665447111182,0.6171013806616525,0.09694122866017563,-0.2197534774100082,-0.2383977780895102,0.20712704861673262,0.22362799997135824,0.17823037917772888,0.5402974460786532,-0.2537541506077351,-0.3889476775673357,0.2959844388751994,0.1285145249357762,0.5916660022158876,1,0.26904102343540065,0.2972850747399738,-0.2826248938342909,-0.6480523127509421,-0.23511319406584943,0.7355635589889976,0.3531499950597516,-0.0034943741441508733,-0.09281608055980259,-0.013062939434115474,-0.3644801293602358,-0.6629836174685866,0.08790995298106243,-0.26094086376169656,0.2664096483655932,0.05175213188196944
0.12661725171443478,0.19653683763715063,0.0034151030628687996,0.2380141590095855,0.08375633491320812,0.08603186992649625,0.3844439614401586,0.15316903571204177,0.15645425849957784,-0.004680487388379946,0.1954874284349875,0.029695676123556766,-0.27001934728699345,0.11723651337930972,0.4041204698899238,-0.14210242647715007,0.08631827266627265,-0.1937311944365769,0.07249709899225519,-0.056978707248693285,-0.0585474598887272,0.14115994855041153,-0.24495642143353885,0.16782286911472535,0.22318998926492145,0.26901413630124266,0.4828690418785506,0.26904102343540065,1,0.31652590454496093,-0.25308178454493985,-0.3304489265299744,0.10675868660298854,0.3007905301955005,-0.29104134535219944,-0.011340389273670006,-0.18005452058565324,0.2935823058307988,-0.31650032670288136,-0.3477360552197571,-0.1975941398173258,-0.09104988347386263,0.20543288332165108,-0.1416894061448975
0.30285702372528744,0.14655999368258116,-0.050936198076027006,-0.061772807317131806,0.204285004099432,-0.008255183027058076,0.4010509567764216,0.035191374332852875,0.2281871093188529,0.015334132482681404,-0.272648454760671,0.13760879028755435,-0.19944201115240137,0.1420492981487514,0.3524557848634774,0.05475654799394419,0.08599598114288119,-0.032417312789654366,0.006672728877978549,0.11480932406068967,0.12247545718150071,0.07858913450591051,-0.1570906973022545,-0.12217961527294718,0.02482277861393082,-0.038991813848504434,0.20133079668350284,0.2972850747399738,0.31652590454496093,1,0.005396517185948808,-0.2487328748863017,0.029482757886241655,0.1521394857133189,-0.072685438583767,0.06509299739192806,-0.22505900983038973,0.05807188157759645,-0.5054814288137649,-0.344118287936511,0.15046338277898128,-0.058090570567234864,-0.0036440755417111526,-0.08323966011988487
-0.3128214851434033,-0.08264875986043997,0.3650071281809091,-0.1489955253745361,-0.3151277940973553,0.01801931534819153,-0.2825537717558051,-0.25403449484042034,-0.11591225933958718,-0.3096750201673435,0.11558643530597777,-0.06543897900233757,-0.09945094819207026,0.16463509106081273,-0.42994100594746654,-0.10817709593346236,0.01064893212894769,0.06782816108135228,-0.2893688177939852,-0.2085705254009143,-0.18271920733837455,-0.31463114605431847,0.129463027118863,0.13074093534339976,-0.10985822449161536,-0.21687881328953998,-0.1886498932884603,-0.2826248938342909,-0.25308178454493985,0.005396517185948808,1,0.20083958185815623,-0.17914719866909568,-0.2055839104566689,-0.2855645444124199,-0.07719925094163255,-0.2967526517047468,-0.04806992653718742,0.2527984227612416,0.3290867768281524,0.08115005809001648,0.0030221085600884933,-0.1734073398663193,0.0866395568791263
-0.43694195021746474,-0.4057130703806843,0.4279460560686956,0.17164594283580747,-0.5004196000396653,0.30681675085204557,-0.6882671951294154,0.29285727440207165,-0.26422103020097665,0.218008268505226,0.4070139425009083,-0.3075384176713188,0.05445137577326178,-0.3134862269487086,-0.4501308603190091,0.14107122678831788,0.19000463839648013,0.15698226830945822,0.03770278642231052,-0.1012641588945472,0.13165190237896832,-0.3577572336386467,0.5728073698724344,0.46392357008125024,-0.46790996543720004,-0.4132895392253081,-0.7916772324823458,-0.6480523127509421,-0.3304489265299744,-0.2487328748863017,0.20083958185815623,1,-0.045790580255484034,-0.710151410073072,-0.2131476690531597,0.25486228870427474,0.22444547047052152,-0.32865712935503444,0.16447440541898134,0.6120654543286851,-0.1533017441162379,0.518740805188279,-0.41794412216328164,-0.03306325154927615
